wojewodztwo_nazwa;powiat_nazwa;gmina_nazwa;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;w3;grupa_wiekowa;w1_0_11;w1_12_19;w1_20_39;w1_40_59;w1_60_69;w1_70plus;wojewodztwo_nazwa;powiat_nazwa;gmina_nazwa;WOJ;POW;GMI;RODZ;NAZWA;NAZWA_DOD;STAN_NA;woj.;pow;nazwa;kod
podlaskie;wysokomazowiecki;gm.m-w. Szepietowo;6840;2485;1747;25,5;:;0;45;407;798;570;665;podlaskie;wysokomazowiecki;gm.m-w. Szepietowo;20;13;9;3;Szepietowo;gmina miejsko-wiejska;43831;PODLASKIE;wysokomazowiecki;gm.m-w. Szepietowo;201309
podlaskie;wysokomazowiecki;gm.w. Wysokie Mazowieckie;5465;1492;947;17,3;:;0;25;276;470;310;411;podlaskie;wysokomazowiecki;gm.w. Wysokie Mazowieckie;20;13;10;2;Wysokie Mazowieckie;gmina wiejska;43831;PODLASKIE;wysokomazowiecki;gm.w. Wysokie Mazowieckie;201310
podlaskie;zambrowski;m. Zambrów;21921;7164;4569;20,8;:;0;138;1368;2188;1728;1742;podlaskie;zambrowski;m. Zambrów;20;14;1;1;Zambrów;gmina miejska;43831;PODLASKIE;zambrowski;m. Zambrów;201401
podlaskie;zambrowski;gm.w. Ko³aki Koœcielne;2300;649;425;18,5;:;0;6;112;195;165;171;podlaskie;zambrowski;gm.w. Ko³aki Koœcielne;20;14;2;2;Ko³aki Koœcielne;gmina wiejska;43831;PODLASKIE;zambrowski;gm.w. Ko³aki Koœcielne;201402
podlaskie;zambrowski;gm.w. Rutki;5427;1527;961;17,7;:;0;24;260;489;369;385;podlaskie;zambrowski;gm.w. Rutki;20;14;3;2;Rutki;gmina wiejska;43831;PODLASKIE;zambrowski;gm.w. Rutki;201403
podlaskie;zambrowski;gm.w. Szumowo;4759;1279;743;15,6;:;0;21;228;399;304;327;podlaskie;zambrowski;gm.w. Szumowo;20;14;4;2;Szumowo;gmina wiejska;43831;PODLASKIE;zambrowski;gm.w. Szumowo;201404
podlaskie;zambrowski;gm.w. Zambrów;8784;2415;1397;15,9;:;0;37;443;846;528;561;podlaskie;zambrowski;gm.w. Zambrów;20;14;5;2;Zambrów;gmina wiejska;43831;PODLASKIE;zambrowski;gm.w. Zambrów;201405
podlaskie;Bia³ystok;Bia³ystok;296958;125215;98343;33,1;:;0;3234;28258;40231;25377;28115;podlaskie;Bia³ystok;Bia³ystok;20;61;1;1;Bia³ystok;gmina miejska;43831;PODLASKIE;Bia³ystok;Bia³ystok;206101
podlaskie;£om¿a;£om¿a;62573;22455;15058;24,1;:;0;545;4303;6995;5665;4947;podlaskie;£om¿a;£om¿a;20;62;1;1;£om¿a;gmina miejska;43831;PODLASKIE;£om¿a;£om¿a;206201
podlaskie;Suwa³ki;Suwa³ki;69639;24851;16896;24,3;:;0;578;5021;8320;5904;5028;podlaskie;Suwa³ki;Suwa³ki;20;63;1;1;Suwa³ki;gmina miejska;43831;PODLASKIE;Suwa³ki;Suwa³ki;206301
pomorskie;bytowski;gm.w. Borzytuchom;3399;850;416;12,2;:;0;10;187;317;176;160;pomorskie;bytowski;gm.w. Borzytuchom;22;1;1;2;Borzytuchom;gmina wiejska;43831;POMORSKIE;bytowski;gm.w. Borzytuchom;220101
pomorskie;bytowski;gm.m-w. Bytów;25372;9250;5623;22,2;:;0;196;1744;3064;2262;1984;pomorskie;bytowski;gm.m-w. Bytów;22;1;2;3;Bytów;gmina miejsko-wiejska;43831;POMORSKIE;bytowski;gm.m-w. Bytów;220102
pomorskie;bytowski;gm.w. Czarna D¹brówka;5946;1693;1115;18,8;:;0;35;255;551;484;368;pomorskie;bytowski;gm.w. Czarna D¹brówka;22;1;3;2;Czarna D¹brówka;gmina wiejska;43831;POMORSKIE;bytowski;gm.w. Czarna D¹brówka;220103
pomorskie;bytowski;gm.w. Ko³czyg³owy;4232;1197;587;13,9;:;0;15;201;376;347;258;pomorskie;bytowski;gm.w. Ko³czyg³owy;22;1;4;2;Ko³czyg³owy;gmina wiejska;43831;POMORSKIE;bytowski;gm.w. Ko³czyg³owy;220104
pomorskie;bytowski;gm.w. Lipnica;5202;1346;692;13,3;:;0;17;273;436;314;306;pomorskie;bytowski;gm.w. Lipnica;22;1;5;2;Lipnica;gmina wiejska;43831;POMORSKIE;bytowski;gm.w. Lipnica;220105
pomorskie;bytowski;gm.m-w. Miastko;19315;6998;4789;24,8;:;0;146;1243;2191;1796;1622;pomorskie;bytowski;gm.m-w. Miastko;22;1;6;3;Miastko;gmina miejsko-wiejska;43831;POMORSKIE;bytowski;gm.m-w. Miastko;220106
pomorskie;bytowski;gm.w. Parchowo;3842;1268;755;19,7;:;0;24;254;459;283;248;pomorskie;bytowski;gm.w. Parchowo;22;1;7;2;Parchowo;gmina wiejska;43831;POMORSKIE;bytowski;gm.w. Parchowo;220107
pomorskie;bytowski;gm.w. Studzienice;3788;1207;783;20,7;:;0;15;234;408;277;273;pomorskie;bytowski;gm.w. Studzienice;22;1;8;2;Studzienice;gmina wiejska;43831;POMORSKIE;bytowski;gm.w. Studzienice;220108
pomorskie;bytowski;gm.w. Trzebielino;3706;1181;694;18,7;:;0;20;220;392;290;259;pomorskie;bytowski;gm.w. Trzebielino;22;1;9;2;Trzebielino;gmina wiejska;43831;POMORSKIE;bytowski;gm.w. Trzebielino;220109
pomorskie;bytowski;gm.w. Tuchomie;4312;1224;746;17,3;:;0;27;245;420;309;223;pomorskie;bytowski;gm.w. Tuchomie;22;1;10;2;Tuchomie;gmina wiejska;43831;POMORSKIE;bytowski;gm.w. Tuchomie;220110
pomorskie;chojnicki;m. Chojnice;39647;16532;9945;25,1;:;0;503;3384;5110;3801;3734;pomorskie;chojnicki;m. Chojnice;22;2;1;1;Chojnice;gmina miejska;43831;POMORSKIE;chojnicki;m. Chojnice;220201
pomorskie;chojnicki;gm.m-w. Brusy;14627;4056;2305;15,8;:;0;81;838;1381;874;882;pomorskie;chojnicki;gm.m-w. Brusy;22;2;2;3;Brusy;gmina miejsko-wiejska;43831;POMORSKIE;chojnicki;gm.m-w. Brusy;220202
pomorskie;chojnicki;gm.w. Chojnice;19498;6783;3834;19,7;:;0;224;1399;2468;1444;1248;pomorskie;chojnicki;gm.w. Chojnice;22;2;3;2;Chojnice;gmina wiejska;43831;POMORSKIE;chojnicki;gm.w. Chojnice;220203
pomorskie;chojnicki;gm.m-w. Czersk;21604;7261;3974;18,4;:;0;157;1379;2489;1694;1542;pomorskie;chojnicki;gm.m-w. Czersk;22;2;4;3;Czersk;gmina miejsko-wiejska;43831;POMORSKIE;chojnicki;gm.m-w. Czersk;220204
pomorskie;chojnicki;gm.w. Konarzyny;2285;821;438;19,2;:;0;29;191;303;155;143;pomorskie;chojnicki;gm.w. Konarzyny;22;2;5;2;Konarzyny;gmina wiejska;43831;POMORSKIE;chojnicki;gm.w. Konarzyny;220205
pomorskie;cz³uchowski;m. Cz³uchów;13479;6266;4140;30,7;:;0;227;1042;1840;1633;1524;pomorskie;cz³uchowski;m. Cz³uchów;22;3;1;1;Cz³uchów;gmina miejska;43831;POMORSKIE;cz³uchowski;m. Cz³uchów;220301
pomorskie;cz³uchowski;gm.m-w. Czarne;8949;3845;2526;28,2;:;0;130;766;1262;941;746;pomorskie;cz³uchowski;gm.m-w. Czarne;22;3;2;3;Czarne;gmina miejsko-wiejska;43831;POMORSKIE;cz³uchowski;gm.m-w. Czarne;220302
pomorskie;cz³uchowski;gm.w. Cz³uchów;11215;3408;2005;17,9;:;0;120;715;1261;733;579;pomorskie;cz³uchowski;gm.w. Cz³uchów;22;3;3;2;Cz³uchów;gmina wiejska;43831;POMORSKIE;cz³uchowski;gm.w. Cz³uchów;220303
pomorskie;cz³uchowski;gm.m-w. Debrzno;8959;3014;1718;19,2;:;0;88;558;936;703;729;pomorskie;cz³uchowski;gm.m-w. Debrzno;22;3;4;3;Debrzno;gmina miejsko-wiejska;43831;POMORSKIE;cz³uchowski;gm.m-w. Debrzno;220304
pomorskie;cz³uchowski;gm.w. Kocza³a;3327;1046;671;20,2;:;0;11;165;287;360;223;pomorskie;cz³uchowski;gm.w. Kocza³a;22;3;5;2;Kocza³a;gmina wiejska;43831;POMORSKIE;cz³uchowski;gm.w. Kocza³a;220305
pomorskie;cz³uchowski;gm.w. Przechlewo;6273;2023;1112;17,7;:;0;72;360;643;507;441;pomorskie;cz³uchowski;gm.w. Przechlewo;22;3;6;2;Przechlewo;gmina wiejska;43831;POMORSKIE;cz³uchowski;gm.w. Przechlewo;220306
pomorskie;cz³uchowski;gm.w. Rzeczenica;3633;1176;723;19,9;:;0;35;213;362;315;251;pomorskie;cz³uchowski;gm.w. Rzeczenica;22;3;7;2;Rzeczenica;gmina wiejska;43831;POMORSKIE;cz³uchowski;gm.w. Rzeczenica;220307
pomorskie;gdañski;m. Pruszcz Gdañski;31578;14829;9157;29;:;0;543;3976;5151;2489;2670;pomorskie;gdañski;m. Pruszcz Gdañski;22;4;1;1;Pruszcz Gdañski;gmina miejska;43831;POMORSKIE;gdañski;m. Pruszcz Gdañski;220401
pomorskie;gdañski;gm.w. Cedry Wielkie;6986;2649;1548;22,2;:;0;70;605;1001;565;408;pomorskie;gdañski;gm.w. Cedry Wielkie;22;4;2;2;Cedry Wielkie;gmina wiejska;43831;POMORSKIE;gdañski;gm.w. Cedry Wielkie;220402
pomorskie;gdañski;gm.w. Kolbudy;18165;8464;5500;30,3;:;0;395;2251;3298;1371;1149;pomorskie;gdañski;gm.w. Kolbudy;22;4;3;2;Kolbudy;gmina wiejska;43831;POMORSKIE;gdañski;gm.w. Kolbudy;220403
pomorskie;gdañski;gm.w. Pruszcz Gdañski;32184;14166;8829;27,4;:;0;614;4379;5396;2156;1621;pomorskie;gdañski;gm.w. Pruszcz Gdañski;22;4;4;2;Pruszcz Gdañski;gmina wiejska;43831;POMORSKIE;gdañski;gm.w. Pruszcz Gdañski;220404
pomorskie;gdañski;gm.w. Przywidz;5997;2090;1250;20,8;:;0;68;421;757;452;392;pomorskie;gdañski;gm.w. Przywidz;22;4;5;2;Przywidz;gmina wiejska;43831;POMORSKIE;gdañski;gm.w. Przywidz;220405
pomorskie;gdañski;gm.w. Pszczó³ki;9927;3941;2361;23,8;:;0;103;1024;1418;804;592;pomorskie;gdañski;gm.w. Pszczó³ki;22;4;6;2;Pszczó³ki;gmina wiejska;43831;POMORSKIE;gdañski;gm.w. Pszczó³ki;220406
pomorskie;gdañski;gm.w. Suchy D¹b;4248;1510;850;20;:;0;40;367;576;300;227;pomorskie;gdañski;gm.w. Suchy D¹b;22;4;7;2;Suchy D¹b;gmina wiejska;43831;POMORSKIE;gdañski;gm.w. Suchy D¹b;220407
pomorskie;gdañski;gm.w. Tr¹bki Wielkie;11242;3922;2257;20,1;:;0;151;851;1481;800;639;pomorskie;gdañski;gm.w. Tr¹bki Wielkie;22;4;8;2;Tr¹bki Wielkie;gmina wiejska;43831;POMORSKIE;gdañski;gm.w. Tr¹bki Wielkie;220408
pomorskie;kartuski;gm.w. Chmielno;7872;2243;1421;18,1;:;0;86;526;751;453;427;pomorskie;kartuski;gm.w. Chmielno;22;5;1;2;Chmielno;gmina wiejska;43831;POMORSKIE;kartuski;gm.w. Chmielno;220501
pomorskie;kartuski;gm.m-w. Kartuzy;34037;12531;7535;22,1;:;0;479;2961;4253;2460;2378;pomorskie;kartuski;gm.m-w. Kartuzy;22;5;2;3;Kartuzy;gmina miejsko-wiejska;43831;POMORSKIE;kartuski;gm.m-w. Kartuzy;220502
pomorskie;kartuski;gm.w. Przodkowo;9932;2952;1845;18,6;:;0;100;773;1129;523;427;pomorskie;kartuski;gm.w. Przodkowo;22;5;3;2;Przodkowo;gmina wiejska;43831;POMORSKIE;kartuski;gm.w. Przodkowo;220503
pomorskie;kartuski;gm.w. Sierakowice;20361;4238;2427;11,9;:;0;103;1040;1512;840;743;pomorskie;kartuski;gm.w. Sierakowice;22;5;4;2;Sierakowice;gmina wiejska;43831;POMORSKIE;kartuski;gm.w. Sierakowice;220504
pomorskie;kartuski;gm.w. Somonino;10945;3358;1945;17,8;:;0;136;791;1276;649;506;pomorskie;kartuski;gm.w. Somonino;22;5;5;2;Somonino;gmina wiejska;43831;POMORSKIE;kartuski;gm.w. Somonino;220505
pomorskie;kartuski;gm.w. Stê¿yca;10765;3132;1862;17,3;:;0;105;709;1119;629;570;pomorskie;kartuski;gm.w. Stê¿yca;22;5;6;2;Stê¿yca;gmina wiejska;43831;POMORSKIE;kartuski;gm.w. Stê¿yca;220506
pomorskie;kartuski;gm.w. Sulêczyno;5616;1613;914;16,3;:;0;33;376;542;351;311;pomorskie;kartuski;gm.w. Sulêczyno;22;5;7;2;Sulêczyno;gmina wiejska;43831;POMORSKIE;kartuski;gm.w. Sulêczyno;220507
pomorskie;kartuski;gm.m-w. ¯ukowo;42364;17363;10145;23,9;:;0;829;5130;6724;2584;2096;pomorskie;kartuski;gm.m-w. ¯ukowo;22;5;8;3;¯ukowo;gmina miejsko-wiejska;43831;POMORSKIE;kartuski;gm.m-w. ¯ukowo;220508
pomorskie;koœcierski;m. Koœcierzyna;23778;9827;6356;26,7;:;0;283;2126;3276;2025;2117;pomorskie;koœcierski;m. Koœcierzyna;22;6;1;1;Koœcierzyna;gmina miejska;43831;POMORSKIE;koœcierski;m. Koœcierzyna;220601
pomorskie;koœcierski;gm.w. Dziemiany;4425;1396;840;19;:;0;38;292;497;318;251;pomorskie;koœcierski;gm.w. Dziemiany;22;6;2;2;Dziemiany;gmina wiejska;43831;POMORSKIE;koœcierski;gm.w. Dziemiany;220602
pomorskie;koœcierski;gm.w. Karsin;6260;2259;1400;22,4;:;0;46;465;747;531;470;pomorskie;koœcierski;gm.w. Karsin;22;6;3;2;Karsin;gmina wiejska;43831;POMORSKIE;koœcierski;gm.w. Karsin;220603
pomorskie;koœcierski;gm.w. Koœcierzyna;16196;5355;3099;19,1;:;0;136;1222;2054;1079;864;pomorskie;koœcierski;gm.w. Koœcierzyna;22;6;4;2;Koœcierzyna;gmina wiejska;43831;POMORSKIE;koœcierski;gm.w. Koœcierzyna;220604
pomorskie;koœcierski;gm.w. Liniewo;4609;1510;976;21,2;:;0;32;249;501;387;341;pomorskie;koœcierski;gm.w. Liniewo;22;6;5;2;Liniewo;gmina wiejska;43831;POMORSKIE;koœcierski;gm.w. Liniewo;220605
pomorskie;koœcierski;gm.w. Lipusz;3772;1182;727;19,3;:;0;27;231;450;255;219;pomorskie;koœcierski;gm.w. Lipusz;22;6;6;2;Lipusz;gmina wiejska;43831;POMORSKIE;koœcierski;gm.w. Lipusz;220606
pomorskie;koœcierski;gm.w. Nowa Karczma;7057;2093;1311;18,6;:;0;54;449;722;463;405;pomorskie;koœcierski;gm.w. Nowa Karczma;22;6;7;2;Nowa Karczma;gmina wiejska;43831;POMORSKIE;koœcierski;gm.w. Nowa Karczma;220607
pomorskie;koœcierski;gm.w. Stara Kiszewa;6826;2052;1223;17,9;:;0;29;394;706;504;419;pomorskie;koœcierski;gm.w. Stara Kiszewa;22;6;8;2;Stara Kiszewa;gmina wiejska;43831;POMORSKIE;koœcierski;gm.w. Stara Kiszewa;220608
pomorskie;kwidzyñski;m. Kwidzyn;38329;14890;8549;22,3;:;0;436;2880;4950;3443;3181;pomorskie;kwidzyñski;m. Kwidzyn;22;7;1;1;Kwidzyn;gmina miejska;43831;POMORSKIE;kwidzyñski;m. Kwidzyn;220701
pomorskie;kwidzyñski;gm.w. Gardeja;8387;2160;1063;12,7;:;0;47;386;733;551;443;pomorskie;kwidzyñski;gm.w. Gardeja;22;7;2;2;Gardeja;gmina wiejska;43831;POMORSKIE;kwidzyñski;gm.w. Gardeja;220702
pomorskie;kwidzyñski;gm.w. Kwidzyn;11435;3351;1670;14,6;:;0;99;677;1280;795;500;pomorskie;kwidzyñski;gm.w. Kwidzyn;22;7;3;2;Kwidzyn;gmina wiejska;43831;POMORSKIE;kwidzyñski;gm.w. Kwidzyn;220703
pomorskie;kwidzyñski;gm.m-w. Prabuty;12998;3679;2107;16,2;:;0;70;625;1163;989;832;pomorskie;kwidzyñski;gm.m-w. Prabuty;22;7;4;3;Prabuty;gmina miejsko-wiejska;43831;POMORSKIE;kwidzyñski;gm.m-w. Prabuty;220704
pomorskie;kwidzyñski;gm.w. Ryjewo;5812;2160;1354;23,3;:;0;47;407;726;541;439;pomorskie;kwidzyñski;gm.w. Ryjewo;22;7;5;2;Ryjewo;gmina wiejska;43831;POMORSKIE;kwidzyñski;gm.w. Ryjewo;220705
pomorskie;kwidzyñski;gm.w. Sadlinki;6002;1487;807;13,4;:;0;30;325;525;374;233;pomorskie;kwidzyñski;gm.w. Sadlinki;22;7;6;2;Sadlinki;gmina wiejska;43831;POMORSKIE;kwidzyñski;gm.w. Sadlinki;220706
pomorskie;lêborski;m. Lêbork;35101;13845;9501;27,1;:;0;282;2589;4337;3389;3248;pomorskie;lêborski;m. Lêbork;22;8;1;1;Lêbork;gmina miejska;43831;POMORSKIE;lêborski;m. Lêbork;220801
pomorskie;lêborski;m. £eba;3541;1747;1167;33;:;0;53;297;519;477;401;pomorskie;lêborski;m. £eba;22;8;2;1;£eba;gmina miejska;43831;POMORSKIE;lêborski;m. £eba;220802
pomorskie;lêborski;gm.w. Cewice;7621;2286;1377;18,1;:;0;48;561;791;505;381;pomorskie;lêborski;gm.w. Cewice;22;8;3;2;Cewice;gmina wiejska;43831;POMORSKIE;lêborski;gm.w. Cewice;220803
pomorskie;lêborski;gm.w. Nowa Wieœ Lêborska;13786;4470;2881;20,9;:;0;86;875;1648;1038;823;pomorskie;lêborski;gm.w. Nowa Wieœ Lêborska;22;8;4;2;Nowa Wieœ Lêborska;gmina wiejska;43831;POMORSKIE;lêborski;gm.w. Nowa Wieœ Lêborska;220804
pomorskie;lêborski;gm.w. Wicko;6034;1872;1226;20,3;:;0;31;335;681;452;373;pomorskie;lêborski;gm.w. Wicko;22;8;5;2;Wicko;gmina wiejska;43831;POMORSKIE;lêborski;gm.w. Wicko;220805
pomorskie;malborski;m. Malbork;38101;16422;10528;27,6;:;0;387;3080;5190;3937;3828;pomorskie;malborski;m. Malbork;22;9;1;1;Malbork;gmina miejska;43831;POMORSKIE;malborski;m. Malbork;220901
pomorskie;malborski;gm.w. Lichnowy;4618;1296;658;14,2;:;0;14;228;505;320;229;pomorskie;malborski;gm.w. Lichnowy;22;9;3;2;Lichnowy;gmina wiejska;43831;POMORSKIE;malborski;gm.w. Lichnowy;220903
pomorskie;malborski;gm.w. Malbork;4858;1583;889;18,3;:;0;43;340;674;311;215;pomorskie;malborski;gm.w. Malbork;22;9;4;2;Malbork;gmina wiejska;43831;POMORSKIE;malborski;gm.w. Malbork;220904
pomorskie;malborski;gm.w. Mi³oradz;3341;1119;578;17,3;:;0;24;216;404;281;194;pomorskie;malborski;gm.w. Mi³oradz;22;9;6;2;Mi³oradz;gmina wiejska;43831;POMORSKIE;malborski;gm.w. Mi³oradz;220906
pomorskie;malborski;gm.m-w. Nowy Staw;7580;2480;1307;17,2;:;0;48;410;824;656;542;pomorskie;malborski;gm.m-w. Nowy Staw;22;9;7;3;Nowy Staw;gmina miejsko-wiejska;43831;POMORSKIE;malborski;gm.m-w. Nowy Staw;220907
pomorskie;malborski;gm.w. Stare Pole;4706;1460;891;18,9;:;0;34;307;453;369;297;pomorskie;malborski;gm.w. Stare Pole;22;9;8;2;Stare Pole;gmina wiejska;43831;POMORSKIE;malborski;gm.w. Stare Pole;220908
pomorskie;nowodworski;m. Krynica Morska;1290;638;482;37,4;:;0;17;120;222;163;116;pomorskie;nowodworski;m. Krynica Morska;22;10;1;1;Krynica Morska;gmina miejska;43831;POMORSKIE;nowodworski;m. Krynica Morska;221001
pomorskie;nowodworski;gm.m-w. Nowy Dwór Gdañski;17607;6450;3836;21,8;:;0;167;1254;2203;1517;1309;pomorskie;nowodworski;gm.m-w. Nowy Dwór Gdañski;22;10;2;3;Nowy Dwór Gdañski;gmina miejsko-wiejska;43831;POMORSKIE;nowodworski;gm.m-w. Nowy Dwór Gdañski;221002
pomorskie;nowodworski;gm.w. Ostaszewo;3206;1142;738;23;:;0;27;227;380;280;228;pomorskie;nowodworski;gm.w. Ostaszewo;22;10;3;2;Ostaszewo;gmina wiejska;43831;POMORSKIE;nowodworski;gm.w. Ostaszewo;221003
pomorskie;nowodworski;gm.w. Stegna;9713;3633;2403;24,7;:;0;75;704;1263;873;718;pomorskie;nowodworski;gm.w. Stegna;22;10;4;2;Stegna;gmina wiejska;43831;POMORSKIE;nowodworski;gm.w. Stegna;221004
pomorskie;nowodworski;gm.w. Sztutowo;3622;1536;979;27;:;0;30;316;508;375;307;pomorskie;nowodworski;gm.w. Sztutowo;22;10;5;2;Sztutowo;gmina wiejska;43831;POMORSKIE;nowodworski;gm.w. Sztutowo;221005
pomorskie;pucki;m. Hel;3212;1276;839;26,1;:;0;29;185;434;307;321;pomorskie;pucki;m. Hel;22;11;1;1;Hel;gmina miejska;43831;POMORSKIE;pucki;m. Hel;221101
pomorskie;pucki;gm.m-w. Jastarnia;3626;1430;876;24,2;:;0;24;238;528;312;328;pomorskie;pucki;gm.m-w. Jastarnia;22;11;2;3;Jastarnia;gmina miejsko-wiejska;43831;POMORSKIE;pucki;gm.m-w. Jastarnia;221102
pomorskie;pucki;m. Puck;11139;5019;3421;30,7;:;0;130;958;1651;1028;1252;pomorskie;pucki;m. Puck;22;11;3;1;Puck;gmina miejska;43831;POMORSKIE;pucki;m. Puck;221103
pomorskie;pucki;gm.m-w. W³adys³awowo;15293;6804;4132;27;:;0;134;1479;2343;1554;1294;pomorskie;pucki;gm.m-w. W³adys³awowo;22;11;4;3;W³adys³awowo;gmina miejsko-wiejska;43831;POMORSKIE;pucki;gm.m-w. W³adys³awowo;221104
pomorskie;pucki;gm.w. Kosakowo;16419;7548;4918;30;:;0;324;2319;3000;1038;867;pomorskie;pucki;gm.w. Kosakowo;22;11;5;2;Kosakowo;gmina wiejska;43831;POMORSKIE;pucki;gm.w. Kosakowo;221105
pomorskie;pucki;gm.w. Krokowa;10810;3463;2039;18,9;:;0;55;739;1218;803;648;pomorskie;pucki;gm.w. Krokowa;22;11;6;2;Krokowa;gmina wiejska;43831;POMORSKIE;pucki;gm.w. Krokowa;221106
pomorskie;pucki;gm.w. Puck;27069;9209;5274;19,5;:;0;219;2245;3547;1854;1344;pomorskie;pucki;gm.w. Puck;22;11;7;2;Puck;gmina wiejska;43831;POMORSKIE;pucki;gm.w. Puck;221107
pomorskie;s³upski;m. Ustka;15199;7339;4822;31,7;:;0;180;1223;2097;1832;2007;pomorskie;s³upski;m. Ustka;22;12;1;1;Ustka;gmina miejska;43831;POMORSKIE;s³upski;m. Ustka;221201
pomorskie;s³upski;gm.w. Damnica;6080;2099;1470;24,2;:;0;50;428;716;560;345;pomorskie;s³upski;gm.w. Damnica;22;12;2;2;Damnica;gmina wiejska;43831;POMORSKIE;s³upski;gm.w. Damnica;221202
pomorskie;s³upski;gm.w. Dêbnica Kaszubska;9495;3269;1972;20,8;:;0;98;601;1123;791;656;pomorskie;s³upski;gm.w. Dêbnica Kaszubska;22;12;3;2;Dêbnica Kaszubska;gmina wiejska;43831;POMORSKIE;s³upski;gm.w. Dêbnica Kaszubska;221203
pomorskie;s³upski;gm.w. G³ówczyce;8880;2302;1413;15,9;:;0;37;423;719;622;501;pomorskie;s³upski;gm.w. G³ówczyce;22;12;4;2;G³ówczyce;gmina wiejska;43831;POMORSKIE;s³upski;gm.w. G³ówczyce;221204
pomorskie;s³upski;gm.m-w. Kêpice;8941;2896;1674;18,7;:;0;63;511;899;758;665;pomorskie;s³upski;gm.m-w. Kêpice;22;12;5;3;Kêpice;gmina miejsko-wiejska;43831;POMORSKIE;s³upski;gm.m-w. Kêpice;221205
pomorskie;s³upski;gm.w. Kobylnica;13211;4814;2984;22,6;:;0;155;1155;1825;1001;678;pomorskie;s³upski;gm.w. Kobylnica;22;12;6;2;Kobylnica;gmina wiejska;43831;POMORSKIE;s³upski;gm.w. Kobylnica;221206
pomorskie;s³upski;gm.w. Potêgowo;6821;1961;1204;17,7;:;0;47;376;627;521;390;pomorskie;s³upski;gm.w. Potêgowo;22;12;7;2;Potêgowo;gmina wiejska;43831;POMORSKIE;s³upski;gm.w. Potêgowo;221207
pomorskie;s³upski;gm.w. S³upsk;18528;6953;4442;24;:;0;243;1527;2733;1478;972;pomorskie;s³upski;gm.w. S³upsk;22;12;8;2;S³upsk;gmina wiejska;43831;POMORSKIE;s³upski;gm.w. S³upsk;221208
pomorskie;s³upski;gm.w. Smo³dzino;3382;1209;713;21,1;:;0;26;230;374;325;254;pomorskie;s³upski;gm.w. Smo³dzino;22;12;9;2;Smo³dzino;gmina wiejska;43831;POMORSKIE;s³upski;gm.w. Smo³dzino;221209
pomorskie;s³upski;gm.w. Ustka;8295;3102;1854;22,4;:;0;88;639;1116;792;467;pomorskie;s³upski;gm.w. Ustka;22;12;10;2;Ustka;gmina wiejska;43831;POMORSKIE;s³upski;gm.w. Ustka;221210
pomorskie;starogardzki;gm.m-w. Czarna Woda;3131;1115;649;20,7;:;0;13;186;329;294;293;pomorskie;starogardzki;gm.m-w. Czarna Woda;22;13;1;3;Czarna Woda;gmina miejsko-wiejska;43831;POMORSKIE;starogardzki;gm.m-w. Czarna Woda;221301
pomorskie;starogardzki;m. Skórcz;3603;1325;742;20,6;:;0;34;243;482;329;237;pomorskie;starogardzki;m. Skórcz;22;13;2;1;Skórcz;gmina miejska;43831;POMORSKIE;starogardzki;m. Skórcz;221302
pomorskie;starogardzki;m. Starogard Gdañski;47272;17556;11294;23,9;:;0;336;3479;5504;3849;4388;pomorskie;starogardzki;m. Starogard Gdañski;22;13;3;1;Starogard Gdañski;gmina miejska;43831;POMORSKIE;starogardzki;m. Starogard Gdañski;221303
pomorskie;starogardzki;gm.w. Bobowo;3199;802;455;14,2;:;0;19;164;302;164;153;pomorskie;starogardzki;gm.w. Bobowo;22;13;4;2;Bobowo;gmina wiejska;43831;POMORSKIE;starogardzki;gm.w. Bobowo;221304
pomorskie;starogardzki;gm.w. Kaliska;5436;1616;981;18;:;0;19;316;555;403;323;pomorskie;starogardzki;gm.w. Kaliska;22;13;5;2;Kaliska;gmina wiejska;43831;POMORSKIE;starogardzki;gm.w. Kaliska;221305
pomorskie;starogardzki;gm.w. Lubichowo;6717;1755;1125;16,7;:;0;30;302;622;442;359;pomorskie;starogardzki;gm.w. Lubichowo;22;13;6;2;Lubichowo;gmina wiejska;43831;POMORSKIE;starogardzki;gm.w. Lubichowo;221306
pomorskie;starogardzki;gm.w. Osieczna;2887;821;442;15,3;:;0;12;151;295;202;161;pomorskie;starogardzki;gm.w. Osieczna;22;13;7;2;Osieczna;gmina wiejska;43831;POMORSKIE;starogardzki;gm.w. Osieczna;221307
pomorskie;starogardzki;gm.w. Osiek;2373;903;518;21,8;:;0;11;164;306;207;215;pomorskie;starogardzki;gm.w. Osiek;22;13;8;2;Osiek;gmina wiejska;43831;POMORSKIE;starogardzki;gm.w. Osiek;221308
pomorskie;starogardzki;gm.m-w. Skarszewy;14958;4430;2638;17,6;:;0;63;890;1563;1080;834;pomorskie;starogardzki;gm.m-w. Skarszewy;22;13;9;3;Skarszewy;gmina miejsko-wiejska;43831;POMORSKIE;starogardzki;gm.m-w. Skarszewy;221309
pomorskie;starogardzki;gm.w. Skórcz;4639;1277;721;15,5;:;0;21;248;418;318;272;pomorskie;starogardzki;gm.w. Skórcz;22;13;10;2;Skórcz;gmina wiejska;43831;POMORSKIE;starogardzki;gm.w. Skórcz;221310
